,Unnamed: 0,dyn,ip_x,REG_RDI,REG_RSI,REG_RBP,REG_RSP,REG_RDX,REG_RCX,REG_RAX,REG_RFLAGS,REG_RIP,memread_addr_1,read_size_1,mem_val_1,displacement_1,base_reg_1,index_reg_1,scale_1,memwrite_addr,read_size,mem_val,displacement,base_reg,index_reg,scale, prop_his,num,ip_y,reg,left,right,result
5687,5687,1839703,4204036,19120292,0.0,140731406239840,140731406239648,25212048,25212047.0,0.0,534,4204036,25212047,1,101,0,9,0,1,0,0,0,0,0,0,0,34,1192542,4204036,9,1839701,1839703,2
5688,5688,1840234,4204046,25641490,103.0,140731406239840,140731406239648,25212082,25212718.0,0.0,518,4204046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,1192620,4204046,9,1840234,1840234,2
5689,5689,1840268,4204046,25641490,167.0,140731406239840,140731406239648,25212083,25212719.0,0.0,514,4204046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,1192625,4204046,9,1840268,1840268,2
5690,5690,1840401,4204036,30699504,868829.0,140731406239840,140731406239648,25212087,25212086.0,0.0,518,4204036,25212086,1,166,0,9,0,1,0,0,0,0,0,0,0,34,1192644,4204036,9,1840399,1840401,2
5691,5691,1840542,4203980,31793648,64944.0,140731406239840,140731406239648,19,25212109.0,2.0,514,4203980,140731406239784,4,7,4294967240,5,0,1,0,0,0,0,0,0,0,3,1685497,4203980,10,1840542,1840542,3
5692,5692,1840567,4204081,0,0.0,140731406239840,140731406239648,40,25211320.0,1.8446744073709552e+19,518,4204081,0,0,0,0,0,0,0,140731406239756,4,396,4294967212,5,0,1,196608,2319276,4204081,4,1840567,1840567,3
5693,5693,1840736,4204078,0,60.0,140731406239840,140731406239648,40,25211320.0,1.8446744073709552e+19,663,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,257223,4204078,3,1840736,1840736,3
5694,5694,1840808,4204090,191420,7469.0,140731406239840,140731406239648,169,25211320.0,1.8446744073709552e+19,518,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,2319319,4204090,4,1840807,1840808,4
5695,5695,1840870,4204071,34248364,60.0,140731406239840,140731406239648,166,25211320.0,0.0,518,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,1685546,4204071,10,1840857,1840870,3
5696,5696,1841568,4204071,40526049,2.0,140731406239840,140731406239648,164,25211320.0,0.0,518,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,1685653,4204071,10,1841555,1841568,3
5697,5697,1841691,4204081,0,0.0,140731406239840,140731406239648,38,25211320.0,1.8446744073709552e+19,518,4204081,0,0,0,0,0,0,0,140731406239756,4,0,4294967212,5,0,1,196608,2319468,4204081,4,1841691,1841691,3
5698,5698,1841962,4204078,91,20.0,140731406239840,140731406239648,160,25211320.0,1.8446744073709552e+19,647,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,257398,4204078,3,1841962,1841962,3
5699,5699,1842290,4204090,256511,0.0,140731406239840,140731406239648,40,25211320.0,1.8446744073709552e+19,518,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,257444,4204090,3,1842290,1842290,4
5700,5700,1842342,4204032,42528425,0.0,140731406239840,140731406239648,25212218,25212217.0,0.0,518,4204032,0,0,0,0,0,0,0,140731406239744,8,25212217,4294967200,5,0,1,24,726452,4204032,8,1842342,1842342,2
5701,5701,1842886,4204090,256511,0.0,140731406239840,140731406239648,43,25211320.0,1.8446744073709552e+19,518,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,2319673,4204090,4,1842885,1842886,3
5702,5702,1843244,4204090,256511,0.0,140731406239840,140731406239648,36,25211320.0,1.8446744073709552e+19,518,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,2319733,4204090,4,1843243,1843244,3
5703,5703,1843307,4204074,42528425,1.0,140731406239840,140731406239648,37,25211320.0,1.8446744073709552e+19,663,4204074,25211283,1,0,0,9,10,1,0,0,0,0,0,0,0,53248,1193069,4204074,9,1843305,1843307,2
5704,5704,1844014,4204003,0,0.0,140731406239840,140731406239648,104,25211318.0,0.0,599,4204003,140731406239784,4,7,4294967240,5,0,1,0,0,0,0,0,0,0,3,1686039,4204003,10,1844014,1844014,3
5705,5705,1844231,4204060,0,65.0,140731406239840,140731406239648,25212606,25212605.0,0.0,518,4204060,25212605,1,0,0,9,0,1,0,0,0,0,0,0,0,2176,1193203,4204060,9,1844229,1844231,2
5706,5706,1844593,4204074,291991,9.0,140731406239840,140731406239648,170,25211318.0,1.8446744073709552e+19,663,4204074,25211148,1,91,0,9,10,1,0,0,0,0,0,0,0,53248,1686128,4204074,10,1844593,1844593,3
5707,5707,1844655,4204049,556957,167.0,140731406239840,140731406239648,25212617,25212617.0,0.0,518,4204049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,726785,4204049,8,1844655,1844655,2
5708,5708,1844764,4204078,93,1.0,140731406239840,140731406239648,159,25211318.0,1.8446744073709552e+19,659,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,2319991,4204078,4,1844760,1844764,3
5709,5709,1846083,4204098,31052,0.0,140731406239840,140731406239648,89,25211318.0,1.8446744073709552e+19,514,4204098,140731406239760,4,89,4294967216,5,0,1,0,0,0,0,0,0,0,8388673,2320216,4204098,4,1846083,1846083,3
5710,5710,1846840,4204071,15450646,16.0,140731406239840,140731406239648,165,25211318.0,0.0,514,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,1686475,4204071,10,1846827,1846840,3
5711,5711,1847084,4204022,15891988,0.0,140731406239840,140731406239648,39,25212012.0,0.0,646,4204022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1193617,4204022,9,1847084,1847084,2
5712,5712,1848465,4204092,233706,900.0,140731406239840,140731406239648,164,25211318.0,1.8446744073709552e+19,514,4204092,0,0,0,0,0,0,0,140731406239764,4,232806,4294967220,5,0,1,3145736,258320,4204092,3,1848465,1848465,4
5713,5713,1848940,4204022,44644882,451836.0,140731406239840,140731406239648,163,25212122.0,0.0,659,4204022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1193888,4204022,9,1848940,1848940,2
5714,5714,1849043,4204142,45080581,48411.0,140731406239840,140731406239648,19,25212125.0,19.0,514,4204142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1193903,4204142,9,1849042,1849043,2
5715,5715,1849748,4204110,49586906,0.0,140731406239840,140731406239648,40,25211318.0,1.8446744073709552e+19,514,4204110,0,0,0,0,0,0,0,140731406239700,4,49586906,4294967156,5,0,1,67108872,258502,4204110,3,1849748,1849748,3
5716,5716,1850265,4204074,52207279,11.0,140731406239840,140731406239648,41,25211318.0,1.8446744073709552e+19,663,4204074,25211277,1,0,0,9,10,1,0,0,0,0,0,0,0,53248,1687010,4204074,10,1850265,1850265,3
5717,5717,1850282,4204003,52207279,0.0,140731406239840,140731406239648,41,25211318.0,4294967294.0,642,4204003,140731406239784,4,7,4294967240,5,0,1,0,0,0,0,0,0,0,3,1687013,4204003,10,1850282,1850282,4
5718,5718,1851041,4204108,52207279,0.0,140731406239840,140731406239648,39,25211318.0,1.8446744073709552e+19,518,4204108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554438,258686,4204108,3,1851041,1851041,3
5719,5719,1851109,4204108,52207279,0.0,140731406239840,140731406239648,40,25211318.0,1.8446744073709552e+19,518,4204108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554438,258696,4204108,3,1851109,1851109,4
5720,5720,1851283,4204060,52207279,38.0,140731406239840,140731406239648,25212806,25212805.0,0.0,514,4204060,25212805,1,1,0,9,0,1,0,0,0,0,0,0,0,2176,1194231,4204060,9,1851281,1851283,2
5721,5721,1851287,4204074,52207279,1.0,140731406239840,140731406239648,38,25211318.0,1.8446744073709552e+19,659,4204074,25211280,1,0,0,9,10,1,0,0,0,0,0,0,0,53248,1194232,4204074,9,1851285,1851287,2
5722,5722,1851775,4204081,0,0.0,140731406239840,140731406239648,35,25211320.0,1.8446744073709552e+19,518,4204081,0,0,0,0,0,0,0,140731406239756,4,305031,4294967212,5,0,1,196608,2321182,4204081,4,1851775,1851775,3
5723,5723,1852538,4204071,273132,10.0,140731406239840,140731406239648,170,25211320.0,0.0,514,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,1687364,4204071,10,1852525,1852538,4
5724,5724,1852550,4204110,436332,163200.0,140731406239840,140731406239648,170,25211320.0,1.8446744073709552e+19,518,4204110,0,0,0,0,0,0,0,140731406239700,4,273132,4294967156,5,0,1,67108872,258897,4204110,3,1852550,1852550,3
5725,5725,1852642,4204078,99,6.0,140731406239840,140731406239648,165,25211320.0,1.8446744073709552e+19,659,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,258908,4204078,3,1852642,1852642,3
5726,5726,1852868,4204090,5367,0.0,140731406239840,140731406239648,37,25211320.0,1.8446744073709552e+19,518,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,2321369,4204090,4,1852867,1852868,3
5727,5727,1852919,4204025,900098,0.0,140731406239840,140731406239648,25211876,25211876.0,0.0,646,4204025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,727972,4204025,8,1852919,1852919,2
5728,5728,1853276,4204090,16385,198.0,140731406239840,140731406239648,168,25211320.0,1.8446744073709552e+19,518,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,258999,4204090,3,1853276,1853276,3
5729,5729,1853584,4204032,3799066,562122.0,140731406239840,140731406239648,25211915,25211914.0,0.0,514,4204032,0,0,0,0,0,0,0,140731406239744,8,25211914,4294967200,5,0,1,24,728069,4204032,8,1853584,1853584,2
5730,5730,1853749,4204006,5966229,214929.0,140731406239840,140731406239648,167,25211320.0,5.0,659,4204006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1964291,4204006,25,1853749,1853749,2
5731,5731,1853798,4204071,6082429,3.0,140731406239840,140731406239648,165,25211320.0,0.0,518,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,1687558,4204071,10,1853785,1853798,3
5732,5732,1853838,4204090,36707,99.0,140731406239840,140731406239648,167,25211320.0,1.8446744073709552e+19,518,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,2321537,4204090,4,1853837,1853838,3
5733,5733,1854797,4204108,17771938,457380.0,140731406239840,140731406239648,165,25211320.0,1.8446744073709552e+19,514,4204108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554438,259216,4204108,3,1854797,1854797,3
5734,5734,1855206,4204046,22855236,167.0,140731406239840,140731406239648,25212018,25212690.0,0.0,518,4204046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,1194802,4204046,9,1855206,1855206,2
5735,5735,1855249,4204081,99,7227.0,140731406239840,140731406239648,165,25211320.0,1.8446744073709552e+19,514,4204081,0,0,0,0,0,0,0,140731406239756,4,8712,4294967212,5,0,1,196608,2321776,4204081,4,1855249,1855249,3
5736,5736,1855294,4204119,26363103,860508.0,140731406239840,140731406239648,164,25211320.0,3.0,514,4204119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268435505,1687791,4204119,10,1855294,1855294,3
5737,5737,1855780,4204090,201379,7623.0,140731406239840,140731406239648,165,25211320.0,1.8446744073709552e+19,514,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,2321867,4204090,4,1855779,1855780,4
5738,5738,1856371,4204074,44470951,34.0,140731406239840,140731406239648,166,25211320.0,1.8446744073709552e+19,663,4204074,25211154,1,100,0,9,10,1,0,0,0,0,0,0,0,53248,1687959,4204074,10,1856371,1856371,3
5739,5739,1856464,4204039,45489959,164.0,140731406239840,140731406239648,25212092,25212091.0,0.0,514,4204039,0,0,0,0,0,0,0,140731406239760,4,164,4294967216,5,0,1,96,2321984,4204039,4,1856464,1856464,3
5740,5740,1856832,4204078,100,60.0,140731406239840,140731406239648,166,25211320.0,1.8446744073709552e+19,663,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,259503,4204078,3,1856832,1856832,3
5741,5741,1856932,4204071,52355330,16.0,140731406239840,140731406239648,163,25211320.0,0.0,518,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,1688045,4204071,10,1856919,1856932,4
5742,5742,1857063,4204108,52781450,0.0,140731406239840,140731406239648,38,25211320.0,1.8446744073709552e+19,518,4204108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554438,259536,4204108,3,1857063,1857063,4
5743,5743,1857691,4204098,349784,0.0,140731406239840,140731406239648,40,25211320.0,1.8446744073709552e+19,514,4204098,140731406239760,4,40,4294967216,5,0,1,0,0,0,0,0,0,0,8388673,2322192,4204098,4,1857691,1857691,3
5744,5744,1857759,4204098,352248,2464.0,140731406239840,140731406239648,159,25211320.0,1.8446744073709552e+19,514,4204098,140731406239760,4,159,4294967216,5,0,1,0,0,0,0,0,0,0,8388673,2322204,4204098,4,1857759,1857759,4
5745,5745,1857855,4204081,91,3094.0,140731406239840,140731406239648,160,25211320.0,1.8446744073709552e+19,514,4204081,0,0,0,0,0,0,0,140731406239756,4,3168,4294967212,5,0,1,196608,2322220,4204081,4,1857855,1857855,3
5746,5746,1858065,4204098,368087,100.0,140731406239840,140731406239648,166,25211320.0,1.8446744073709552e+19,518,4204098,140731406239760,4,166,4294967216,5,0,1,0,0,0,0,0,0,0,8388673,2322258,4204098,4,1858065,1858065,4
5747,5747,1858705,4204074,60993235,2.0,140731406239840,140731406239648,38,25211320.0,1.8446744073709552e+19,659,4204074,25211282,1,0,0,9,10,1,0,0,0,0,0,0,0,53248,1195313,4204074,9,1858703,1858705,2
5748,5748,1858781,4204098,368087,0.0,140731406239840,140731406239648,43,25211320.0,1.8446744073709552e+19,518,4204098,140731406239760,4,43,4294967216,5,0,1,0,0,0,0,0,0,0,8388673,2322378,4204098,4,1858781,1858781,3
5749,5749,1858791,4204006,60993235,0.0,140731406239840,140731406239648,43,25211320.0,4294967294.0,642,4204006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1964454,4204006,25,1858791,1858791,2
5750,5750,1858869,4204049,60993235,38.0,140731406239840,140731406239648,25212794,25212794.0,0.0,518,4204049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,728830,4204049,8,1858869,1858869,2
5751,5751,1858944,4204078,0,8.0,140731406239840,140731406239648,37,25211320.0,1.8446744073709552e+19,663,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,259803,4204078,3,1858944,1858944,4
5752,5752,1859165,4204074,60993235,0.0,140731406239840,140731406239648,36,25211320.0,1.8446744073709552e+19,659,4204074,25211284,1,0,0,9,10,1,0,0,0,0,0,0,0,53248,1195380,4204074,9,1859163,1859165,2
5753,5753,1859178,4204119,60993235,0.0,140731406239840,140731406239648,36,25211320.0,4294967289.0,514,4204119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268435505,1688397,4204119,10,1859178,1859178,3
5754,5754,1859662,4204139,60993235,0.0,140731406239840,140731406239648,37,25212296.0,19.0,514,4204139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1688470,4204139,10,1859661,1859662,3
5755,5755,1859899,4204108,0,0.0,140731406239840,140731406239648,104,25211320.0,1.8446744073709552e+19,518,4204108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554438,2322567,4204108,4,1859898,1859899,3
5756,5756,1860116,4204032,0,0.0,140731406239840,140731406239648,25211818,25211817.0,0.0,518,4204032,0,0,0,0,0,0,0,140731406239744,8,25211817,4294967200,5,0,1,24,729009,4204032,8,1860116,1860116,2
5757,5757,1860123,4204060,0,65.0,140731406239840,140731406239648,25212604,25212603.0,0.0,514,4204060,25212603,1,1,0,9,0,1,0,0,0,0,0,0,0,2176,1195519,4204060,9,1860121,1860123,2
5758,5758,1860294,4204119,0,0.0,140731406239840,140731406239648,37,25211320.0,4294967289.0,582,4204119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268435505,1688573,4204119,10,1860294,1860294,4
5759,5759,1860336,4204022,0,0.0,140731406239840,140731406239648,38,25211842.0,0.0,642,4204022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1195548,4204022,9,1860336,1860336,2
5760,5760,1860388,4204090,0,0.0,140731406239840,140731406239648,83,25211320.0,1.8446744073709552e+19,518,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,2322649,4204090,4,1860387,1860388,3
5761,5761,1860520,4204078,97,10.0,140731406239840,140731406239648,169,25211320.0,1.8446744073709552e+19,659,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,2322671,4204078,4,1860516,1860520,3
5762,5762,1860703,4204124,972619,22630.0,140731406239840,140731406239648,155,25211320.0,6.0,518,4204124,0,0,0,0,0,0,0,140731406239772,4,5,4294967228,5,0,1,536870913,1688634,4204124,10,1860703,1860703,3
5763,5763,1860878,4204078,0,4.0,140731406239840,140731406239648,37,25211320.0,1.8446744073709552e+19,663,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,2322731,4204078,4,1860874,1860878,4
5764,5764,1861080,4204071,2072229,19.0,140731406239840,140731406239648,169,25211320.0,0.0,518,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,729149,4204071,8,1861080,1861080,3
5765,5765,1862460,4204071,12463964,16.0,140731406239840,140731406239648,37,25211320.0,0.0,514,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,729347,4204071,8,1862460,1862460,3
5766,5766,1862938,4204003,20436083,0.0,140731406239840,140731406239648,39,25211320.0,4294967290.0,646,4204003,140731406239784,4,7,4294967240,5,0,1,0,0,0,0,0,0,0,3,1688985,4204003,10,1862938,1862938,4
5767,5767,1863037,4204124,20436083,0.0,140731406239840,140731406239648,99,25211320.0,4294967293.0,642,4204124,0,0,0,0,0,0,0,140731406239772,4,4294967292,4294967228,5,0,1,536870913,1688999,4204124,10,1863037,1863037,3
5768,5768,1863386,4204032,29995028,148797.0,140731406239840,140731406239648,25212025,25212024.0,0.0,514,4204032,0,0,0,0,0,0,0,140731406239744,8,25212024,4294967200,5,0,1,24,729480,4204032,8,1863386,1863386,2
5769,5769,1864541,4204081,0,0.0,140731406239840,140731406239648,42,25211320.0,1.8446744073709552e+19,518,4204081,0,0,0,0,0,0,0,140731406239756,4,0,4294967212,5,0,1,196608,2323356,4204081,4,1864541,1864541,3
5770,5770,1864700,4204039,51463733,166.0,140731406239840,140731406239648,25212119,25212118.0,0.0,518,4204039,0,0,0,0,0,0,0,140731406239760,4,165,4294967216,5,0,1,96,2323384,4204039,4,1864700,1864700,4
5771,5771,1865102,4204078,0,11.0,140731406239840,140731406239648,40,25211320.0,1.8446744073709552e+19,663,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,260673,4204078,3,1865102,1865102,3
5772,5772,1865141,4204092,347441,0.0,140731406239840,140731406239648,107,25211320.0,1.8446744073709552e+19,514,4204092,0,0,0,0,0,0,0,140731406239764,4,347441,4294967220,5,0,1,3145736,260680,4204092,3,1865141,1865141,3
5773,5773,1865304,4204071,60684226,53.0,140731406239840,140731406239648,166,25211320.0,0.0,514,4204071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24577,729757,4204071,8,1865304,1865304,3
5774,5774,1865549,4204025,63394019,0.0,140731406239840,140731406239648,25212180,25212180.0,0.0,642,4204025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,729789,4204025,8,1865549,1865549,2
5775,5775,1865930,4204056,66290527,165.0,140731406239840,140731406239648,25212769,25212768.0,0.0,514,4204056,0,0,0,0,0,0,0,140731406239728,8,25212768,4294967184,5,0,1,1536,729847,4204056,8,1865930,1865930,2
5776,5776,1865977,4204098,402277,693.0,140731406239840,140731406239648,167,25211320.0,1.8446744073709552e+19,518,4204098,140731406239760,4,167,4294967216,5,0,1,0,0,0,0,0,0,0,8388673,2323604,4204098,4,1865977,1865977,3
5777,5777,1866080,4204039,66668413,39.0,140731406239840,140731406239648,25212215,25212214.0,0.0,514,4204039,0,0,0,0,0,0,0,140731406239760,4,91,4294967216,5,0,1,96,2323618,4204039,4,1866080,1866080,3
5778,5778,1866103,4204124,66668413,0.0,140731406239840,140731406239648,39,25211320.0,4294967290.0,646,4204124,0,0,0,0,0,0,0,140731406239772,4,4294967289,4294967228,5,0,1,536870913,1689476,4204124,10,1866103,1866103,4
5779,5779,1866261,4204081,0,0.0,140731406239840,140731406239648,67,25211320.0,1.8446744073709552e+19,518,4204081,0,0,0,0,0,0,0,140731406239756,4,0,4294967212,5,0,1,196608,2323650,4204081,4,1866261,1866261,3
5780,5780,1866405,4204108,66668413,0.0,140731406239840,140731406239648,80,25211320.0,1.8446744073709552e+19,518,4204108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554438,2323677,4204108,4,1866404,1866405,3
5781,5781,1867631,4204108,66668413,0.0,140731406239840,140731406239648,35,25211320.0,1.8446744073709552e+19,518,4204108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554438,2323887,4204108,4,1867630,1867631,3
5782,5782,1867654,4204173,66668413,0.0,140731406239840,140731406239648,19,25212316.0,392577.0,518,4204173,0,0,0,0,0,0,0,140731406239756,4,0,4294967212,5,0,1,6,1689717,4204173,10,1867654,1867654,4
5783,5783,1868041,4204081,0,0.0,140731406239840,140731406239648,71,25211319.0,1.8446744073709552e+19,518,4204081,0,0,0,0,0,0,0,140731406239756,4,0,4294967212,5,0,1,196608,2323952,4204081,4,1868041,1868041,3
5784,5784,1868061,4204025,0,0.0,140731406239840,140731406239648,25211817,25211817.0,0.0,663,4204025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,730151,4204025,8,1868061,1868061,2
5785,5785,1868487,4204025,412911,146016.0,140731406239840,140731406239648,25211848,25211848.0,0.0,663,4204025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,730212,4204025,8,1868487,1868487,2
5786,5786,1869066,4204090,13077,1843.0,140731406239840,140731406239648,168,25211319.0,1.8446744073709552e+19,518,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,2324127,4204090,4,1869065,1869066,3
5787,5787,1869225,4204049,3110714,115.0,140731406239840,140731406239648,25212635,25212635.0,0.0,514,4204049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,730320,4204049,8,1869225,1869225,2
5788,5788,1869232,4204078,0,2.0,140731406239840,140731406239648,115,25211319.0,1.8446744073709552e+19,663,4204078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,261258,4204078,3,1869232,1869232,3
5789,5789,1869317,4204074,3110714,1.0,140731406239840,140731406239648,41,25211319.0,1.8446744073709552e+19,663,4204074,25211278,1,0,0,9,10,1,0,0,0,0,0,0,0,53248,1196859,4204074,9,1869315,1869317,2
5790,5790,1869599,4204108,5272676,558756.0,140731406239840,140731406239648,166,25211319.0,1.8446744073709552e+19,514,4204108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33554438,2324219,4204108,4,1869598,1869599,3
5791,5791,1869628,4204090,34925,2772.0,140731406239840,140731406239648,167,25211319.0,1.8446744073709552e+19,518,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,2324223,4204090,4,1869627,1869628,3
5792,5792,1870111,4204049,10310201,165.0,140731406239840,140731406239648,25212660,25212660.0,0.0,534,4204049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,730447,4204049,8,1870111,1870111,2
5793,5793,1870275,4204025,12935747,180774.0,140731406239840,140731406239648,25211956,25211956.0,0.0,663,4204025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,730470,4204025,8,1870275,1870275,2
5794,5794,1870548,4204090,84998,5940.0,140731406239840,140731406239648,167,25211319.0,1.8446744073709552e+19,514,4204090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835072,261444,4204090,3,1870548,1870548,4
5795,5795,1870715,4204081,100,4400.0,140731406239840,140731406239648,165,25211319.0,1.8446744073709552e+19,518,4204081,0,0,0,0,0,0,0,140731406239756,4,6000,4294967212,5,0,1,196608,2324408,4204081,4,1870715,1870715,3
5796,5796,1871039,4204081,100,5300.0,140731406239840,140731406239648,165,25211319.0,1.8446744073709552e+19,518,4204081,0,0,0,0,0,0,0,140731406239756,4,3366,4294967212,5,0,1,196608,2324462,4204081,4,1871039,1871039,3
